    -------<<  MADE IN LABORATORY EQUIPMENT CORPORATION  >>-------

                                                         Report,2020/02/27,13:33:02
MCA Data File,200227 HPGe B sample 2 50 um.asc
 169,       0
 170,       0
 171,       0
 172,       0
 173,       0
 174,       0
 175,       0
 176,       0
 177,       0
 178,       0
 179,       0
 180,       0
 181,       0
 182,       0
 183,       0
 184,       0
 185,       0
 186,       0
 187,       0
 188,       0
 189,       0
 190,       0
 191,       0
 192,       0
 193,       0
 194,       0
 195,       0
 196,       0
 197,       0
 198,       0
 199,       0
 200,       0
 201,       0
 202,       0
 203,       0
 204,       0
 205,       0
 206,       0
 207,       0
 208,       0
 209,       0
 210,       0
 211,       0
 212,       0
 213,       0
 214,       0
 215,       0
 216,       0
 217,       0
 218,       0
 219,       0
 220,       0
 221,       0
 222,       0
 223,       0
 224,       0
 225,       0
 226,       0
 227,       0
 228,       0
 229,       0
 230,       0
 231,       0
 232,       0
 233,       0
 234,       0
 235,       0
 236,       0
 237,       0
 238,       0
 239,       0
 240,       0
 241,       0
 242,       0
 243,       0
 244,       0
 245,       0
 246,       0
 247,       0
 248,       0
 249,       0
 250,       0
 251,       0
 252,       0
 253,       0
 254,       0
 255,       0
 256,       0
 257,       0
 258,       0
 259,       0
 260,       0
 261,       0
 262,       0
 263,       0
 264,       0
 265,       0
 266,       0
 267,       0
 268,       0
 269,       0
 270,       0
 271,       0
 272,       0
 273,       0
 274,       0
 275,       0
 276,       0
 277,       0
 278,       0
 279,       0
 280,       0
 281,       0
 282,       0
 283,       0
 284,       0
 285,       0
 286,       0
 287,       0
 288,       0
 289,       0
 290,       0
 291,       0
 292,       0
 293,       0
 294,       0
 295,       0
 296,       0
 297,       0
 298,       0
 299,       0
 300,       0
 301,       0
 302,       0
 303,       0
 304,       0
 305,       0
 306,       0
 307,       0
 308,       0
 309,       0
 310,       0
 311,       0
 312,       0
 313,       0
 314,       0
 315,       0
 316,       0
 317,       0
 318,       0
 319,       0
 320,       0
 321,       0
 322,       0
 323,       0
 324,       0
 325,       0
 326,       0
 327,       0
 328,       0
 329,       0
 330,       0
 331,       0
 332,       0
 333,       0
 334,       0
 335,       0
 336,       0
 337,       0
 338,       0
 339,       0
 340,       0
 341,       0
 342,       0
 343,       0
 344,       0
 345,       0
 346,       0
 347,       0
 348,       0
 349,       0
 350,       0
 351,       0
 352,       0
 353,       0
 354,       0
 355,       0
 356,       0
 357,       0
 358,       0
 359,       0
 360,       0
 361,       0
 362,       0
 363,       0
 364,       0
 365,       0
 366,       0
 367,       0
 368,       0
 369,       0
 370,       0
 371,       0
 372,       0
 373,       0
 374,       0
 375,       0
 376,       0
 377,       0
 378,       0
 379,       0
 380,       0
 381,       0
 382,       0
 383,       0
 384,       0
 385,       0
 386,       0
 387,       0
 388,       0
 389,       0
 390,       0
 391,       0
 392,       0
 393,       0
 394,       0
 395,       0
 396,       0
 397,       0
 398,       0
 399,       0
 400,       0
 401,       0
 402,       0
 403,       0
 404,       0
 405,       0
 406,       0
 407,       0
 408,       0
 409,       0
 410,       0
 411,       0
 412,       0
 413,       0
 414,       0
 415,       0
 416,       0
 417,       0
 418,       0
 419,       0
 420,       0
 421,       0
 422,       0
 423,       0
 424,       0
 425,       0
 426,       0
 427,       0
 428,       0
 429,       0
 430,       0
 431,       0
 432,       0
 433,       0
 434,       0
 435,       0
 436,       0
 437,       0
 438,       0
 439,       0
 440,       0
 441,       0
 442,       0
 443,       0
 444,       0
 445,       0
 446,       0
 447,       0
 448,       0
 449,       0
 450,       0
 451,       0
 452,       0
 453,       0
 454,       0
 455,       0
 456,       0
 457,       0
 458,       0
 459,       0
 460,       0
 461,       0
 462,       0
 463,       0
 464,       0
 465,       0
 466,       0
 467,       0
 468,       0
 469,       0
 470,       0
 471,       0
 472,       0
 473,       0
 474,       0
 475,       0
 476,       0
 477,       0
 478,       0
 479,       0
 480,       0
 481,       0
 482,       0
 483,       0
 484,       0
 485,       0
 486,       0
 487,       0
 488,       0
 489,       0
 490,       0
 491,       0
 492,       0
 493,       0
 494,       0
 495,       0
 496,       0
 497,       0
 498,       0
 499,       0
 500,       0
 501,       0
 502,       0
 503,       0
 504,       0
 505,       0
 506,       0
 507,       0
 508,       0
 509,       0
 510,       0
 511,       0
 512,       0
 513,       0
 514,       0
 515,       0
 516,     220
 517,  199257
 518,  331857
 519,  329901
 520,  326705
 521,  319224
 522,  311806
 523,  307702
 524,  302098
 525,  297099
 526,  291839
 527,  286477
 528,  282855
 529,  278522
 530,  276209
 531,  273639
 532,  270914
 533,  268607
 534,  265879
 535,  264410
 536,  261663
 537,  261197
 538,  260741
 539,  265277
 540,  268120
 541,  265294
 542,  255999
 543,  252696
 544,  250561
 545,  248741
 546,  246940
 547,  245612
 548,  244000
 549,  243586
 550,  241909
 551,  240677
 552,  238659
 553,  238215
 554,  236668
 555,  234718
 556,  234649
 557,  233125
 558,  231993
 559,  230697
 560,  229406
 561,  229289
 562,  227930
 563,  226550
 564,  225035
 565,  225499
 566,  223932
 567,  222622
 568,  221172
 569,  220524
 570,  218896
 571,  218029
 572,  217490
 573,  216721
 574,  215450
 575,  214453
 576,  213014
 577,  212213
 578,  209705
 579,  209484
 580,  209750
 581,  208661
 582,  207180
 583,  207020
 584,  205944
 585,  204780
 586,  202760
 587,  203084
 588,  201368
 589,  200593
 590,  199846
 591,  198892
 592,  197945
 593,  198185
 594,  195581
 595,  195251
 596,  195619
 597,  194075
 598,  193182
 599,  192689
 600,  190687
 601,  190809
 602,  189422
 603,  188796
 604,  187703
 605,  186690
 606,  185785
 607,  184675
 608,  184402
 609,  183684
 610,  182900
 611,  181761
 612,  181207
 613,  180188
 614,  178581
 615,  178362
 616,  178060
 617,  176024
 618,  175741
 619,  175364
 620,  173430
 621,  172765
 622,  171422
 623,  171933
 624,  170605
 625,  170442
 626,  169446
 627,  168252
 628,  167524
 629,  166947
 630,  167063
 631,  165530
 632,  164232
 633,  163781
 634,  163150
 635,  163354
 636,  162899
 637,  162148
 638,  160786
 639,  160045
 640,  160243
 641,  160020
 642,  158928
 643,  159320
 644,  158407
 645,  157695
 646,  157274
 647,  157693
 648,  157203
 649,  156977
 650,  155964
 651,  155851
 652,  155408
 653,  154430
 654,  154524
 655,  155049
 656,  153688
 657,  154360
 658,  153174
 659,  153468
 660,  153511
 661,  153368
 662,  153188
 663,  151955
 664,  152729
 665,  151876
 666,  150961
 667,  151446
 668,  151278
 669,  151408
 670,  149928
 671,  150260
 672,  150458
 673,  150382
 674,  150193
 675,  149674
 676,  149861
 677,  150423
 678,  148725
 679,  148665
 680,  149193
 681,  148579
 682,  148167
 683,  148465
 684,  147724
 685,  147093
 686,  146915
 687,  146916
 688,  146908
 689,  146754
 690,  146061
 691,  145824
 692,  145820
 693,  145618
 694,  145430
 695,  144236
 696,  144566
 697,  144394
 698,  143929
 699,  144137
 700,  143739
 701,  144002
 702,  142914
 703,  143125
 704,  141499
 705,  142206
 706,  142341
 707,  141914
 708,  141182
 709,  140610
 710,  141016
 711,  140376
 712,  140017
 713,  140388
 714,  140367
 715,  140793
 716,  140336
 717,  139055
 718,  138764
 719,  137875
 720,  137855
 721,  137886
 722,  137407
 723,  137084
 724,  137379
 725,  137560
 726,  136617
 727,  136059
 728,  136238
 729,  136018
 730,  136406
 731,  135011
 732,  135832
 733,  134671
 734,  134207
 735,  134386
 736,  134639
 737,  134263
 738,  133698
 739,  133258
 740,  133291
 741,  133910
 742,  133239
 743,  132518
 744,  132794
 745,  132482
 746,  131479
 747,  132012
 748,  132047
 749,  131146
 750,  131477
 751,  131937
 752,  132136
 753,  130504
 754,  130921
 755,  131029
 756,  130598
 757,  130981
 758,  130043
 759,  130613
 760,  130515
 761,  130644
 762,  130664
 763,  129957
 764,  130497
 765,  129703
 766,  130446
 767,  130336
 768,  130907
 769,  130582
 770,  130963
 771,  131094
 772,  131089
 773,  131065
 774,  131324
 775,  132216
 776,  131906
 777,  133331
 778,  133983
 779,  135886
 780,  139696
 781,  146676
 782,  158478
 783,  183958
 784,  245492
 785,  401508
 786,  774764
 787, 1550697
 788, 2834247
 789, 4376708
 790, 5454136
 791, 5396183
 792, 4209525
 793, 2671251
 794, 1451081
 795,  742629
 796,  406862
 797,  263386
 798,  198652
 799,  163614
 800,  141464
 801,  126618
 802,  115677
 803,  108519
 804,  102094
 805,   96988
 806,   92556
 807,   89397
 808,   85643
 809,   83315
 810,   81294
 811,   78877
 812,   77144
 813,   75917
 814,   73947
 815,   72866
 816,   71593
 817,   70768
 818,   69492
 819,   68797
 820,   68372
 821,   67548
 822,   66413
 823,   66302
 824,   65176
 825,   64767
 826,   64262
 827,   64101
 828,   63533
 829,   62741
 830,   62392
 831,   62275
 832,   61731
 833,   61723
 834,   61629
 835,   60933
 836,   60966
 837,   60454
 838,   60029
 839,   59937
 840,   59634
 841,   59172
 842,   59179
 843,   59050
 844,   58764
 845,   58079
 846,   58532
 847,   58379
 848,   58126
 849,   57896
 850,   57511
 851,   57336
 852,   57363
 853,   57426
 854,   56783
 855,   57355
 856,   56932
 857,   56533
 858,   56836
 859,   56642
 860,   56188
 861,   55776
 862,   56024
 863,   56046
 864,   55702
 865,   55892
 866,   55262
 867,   55841
 868,   55594
 869,   55505
 870,   55772
 871,   55761
 872,   55390
 873,   54948
 874,   54838
 875,   54842
 876,   54587
 877,   54558
 878,   54442
 879,   54572
 880,   54387
 881,   54211
 882,   53899
 883,   54012
 884,   53952
 885,   54071
 886,   53143
 887,   53637
 888,   53726
 889,   53751
 890,   53459
 891,   53440
 892,   52975
 893,   53449
 894,   53627
 895,   53218
 896,   52724
 897,   53146
 898,   53083
 899,   52952
 900,   53026
 901,   54351
 902,   55605
 903,   59599
 904,   61175
 905,   58662
 906,   54612
 907,   53205
 908,   52882
 909,   52322
 910,   52172
 911,   52382
 912,   52607
 913,   51794
 914,   51853
 915,   51997
 916,   52099
 917,   52316
 918,   52013
 919,   51872
 920,   51502
 921,   52127
 922,   51911
 923,   51576
 924,   51908
 925,   51409
 926,   51859
 927,   51925
 928,   51805
 929,   51622
 930,   51600
 931,   51397
 932,   51355
 933,   51219
 934,   50709
 935,   50976
 936,   50835
 937,   51068
 938,   50854
 939,   51305
 940,   51133
 941,   51082
 942,   52021
 943,   55059
 944,   61053
 945,   63951
 946,   60152
 947,   54453
 948,   51434
 949,   50707
 950,   50356
 951,   50797
 952,   50385
 953,   50206
 954,   50759
 955,   50345
 956,   50735
 957,   50518
 958,   49919
 959,   49823
 960,   49909
 961,   50050
 962,   50213
 963,   50095
 964,   50143
 965,   50076
 966,   50281
 967,   49915
 968,   50361
 969,   50243
 970,   49682
 971,   49746
 972,   49732
 973,   49582
 974,   49490
 975,   49500
 976,   49464
 977,   49376
 978,   49621
 979,   49943
 980,   49463
 981,   49372
 982,   49459
 983,   49965
 984,   49492
 985,   49209
 986,   49401
 987,   49166
 988,   49431
 989,   49321
 990,   49037
 991,   48804
 992,   48983
 993,   49259
 994,   48705
 995,   49142
 996,   48807
 997,   48911
 998,   49131
 999,   48944
1000,   48635
1001,   49112
1002,   48958
1003,   48888
1004,   48772
1005,   48721
1006,   48694
1007,   48832
1008,   48824
1009,   49007
1010,   48470
1011,   48788
1012,   48776
1013,   48551
1014,   48465
1015,   48418
1016,   48515
1017,   48725
1018,   48524
1019,   48551
1020,   48489
1021,   48983
1022,   48764
1023,   48395
1024,   48228
1025,   48403
1026,   48756
1027,   48566
1028,   47763
1029,   48486
1030,   48328
1031,   47397
1032,   48822
1033,   49015
1034,   47989
1035,   48283
1036,   48158
1037,   48578
1038,   48394
1039,   48131
1040,   47781
1041,   48147
1042,   48071
1043,   48381
1044,   47948
1045,   47951
1046,   47897
1047,   48233
1048,   48240
1049,   48421
1050,   47860
1051,   48037
1052,   47697
1053,   47818
1054,   48019
1055,   48173
1056,   47976
1057,   48162
1058,   48024
1059,   47983
1060,   47866
1061,   47667
1062,   47524
1063,   47989
1064,   47366
1065,   47741
1066,   47741
1067,   48298
1068,   47470
1069,   47928
1070,   47360
1071,   47862
1072,   47254
1073,   47074
1074,   47384
1075,   47597
1076,   47502
1077,   48123
1078,   47530
1079,   47417
1080,   47508
1081,   47316
1082,   47160
1083,   47674
1084,   47270
1085,   47408
1086,   47604
1087,   47485
1088,   47245
1089,   46934
1090,   47664
1091,   47461
1092,   47290
1093,   47215
1094,   47236
1095,   47514
1096,   47229
1097,   47204
1098,   47218
1099,   47041
1100,   47403
1101,   46998
1102,   47212
1103,   46500
1104,   47099
1105,   47076
1106,   47174
1107,   47508
1108,   47357
1109,   47155
1110,   47261
1111,   46975
1112,   47018
1113,   47094
1114,   46726
1115,   46635
1116,   47531
1117,   47118
1118,   47319
1119,   46840
1120,   46837
1121,   46991
1122,   46578
1123,   47057
1124,   47339
1125,   46890
1126,   46970
1127,   47161
1128,   47414
1129,   48108
1130,   48493
1131,   48584
1132,   47795
1133,   47515
1134,   46712
1135,   46772
1136,   46561
1137,   46714
1138,   46491
1139,   46785
1140,   46316
1141,   46750
1142,   46598
1143,   46331
1144,   46439
1145,   46791
1146,   46678
1147,   46682
1148,   46421
1149,   46582
1150,   46609
1151,   46789
1152,   46845
1153,   46803
1154,   47211
1155,   47053
1156,   46219
1157,   46688
1158,   46468
1159,   46662
1160,   46674
1161,   46863
1162,   46262
1163,   46294
1164,   46488
1165,   46637
1166,   46885
1167,   46358
1168,   46459
1169,   46744
1170,   46969
1171,   46699
1172,   46583
1173,   46834
1174,   47053
1175,   47305
1176,   46803
1177,   46923
1178,   46992
1179,   46817
1180,   46836
1181,   46718
1182,   46449
1183,   47508
1184,   47816
1185,   48997
1186,   50120
1187,   50591
1188,   51034
1189,   49892
1190,   48798
1191,   48008
1192,   47741
1193,   47544
1194,   48103
1195,   47867
1196,   47964
1197,   47769
1198,   46856
1199,   46968
1200,   46641
1201,   47354
1202,   47116
1203,   47158
1204,   46774
1205,   46876
1206,   46885
1207,   47080
1208,   46525
1209,   46616
1210,   46898
1211,   47356
1212,   46977
1213,   46805
1214,   46752
1215,   47147
1216,   47003
1217,   46980
1218,   46848
1219,   46964
1220,   47084
1221,   47010
1222,   47211
1223,   47197
1224,   47157
1225,   47017
1226,   46304
1227,   46893
1228,   47001
1229,   47212
1230,   46732
1231,   46611
1232,   46765
1233,   47146
1234,   47249
1235,   47672
1236,   48071
1237,   48493
1238,   47533
1239,   47676
1240,   47197
1241,   47314
1242,   47331
1243,   47581
1244,   47458
1245,   47232
1246,   47481
1247,   47085
1248,   47328
1249,   47546
1250,   47490
1251,   47010
1252,   47395
1253,   47572
1254,   47720
1255,   47357
1256,   47489
1257,   47310
1258,   47232
1259,   47342
1260,   47432
1261,   47466
1262,   47653
1263,   47531
1264,   47063
1265,   47681
1266,   47244
1267,   47515
1268,   47255
1269,   47891
1270,   47194
1271,   47616
1272,   46964
1273,   47473
1274,   47740
1275,   47800
1276,   47306
1277,   47631
1278,   47780
1279,   47906
1280,   47928
1281,   47636
1282,   47892
1283,   48048
1284,   47711
1285,   47825
1286,   47574
1287,   48142
1288,   48283
1289,   47316
1290,   48187
1291,   47776
1292,   47764
1293,   48071
1294,   48029
1295,   48120
1296,   47842
1297,   48162
1298,   47718
1299,   47777
1300,   48326
1301,   48630
1302,   48588
1303,   48636
1304,   48370
1305,   48526
1306,   48667
1307,   48802
1308,   48805
1309,   48562
1310,   48074
1311,   48280
1312,   48124
1313,   48022
1314,   48613
1315,   48769
1316,   48675
1317,   48465
1318,   48794
1319,   48898
1320,   48454
1321,   48981
1322,   48740
1323,   48716
1324,   48534
1325,   49290
1326,   48672
1327,   48413
1328,   48657
1329,   49083
1330,   48962
1331,   48813
1332,   49165
1333,   49270
1334,   48808
1335,   49138
1336,   48707
1337,   49173
1338,   49352
1339,   50097
1340,   50123
1341,   50465
1342,   49835
1343,   48936
1344,   49037
1345,   49791
1346,   49197
1347,   49145
1348,   49381
1349,   49724
1350,   49762
1351,   49608
1352,   49280
1353,   49658
1354,   49893
1355,   49752
1356,   49866
1357,   49642
1358,   49828
1359,   50038
1360,   49850
1361,   50026
1362,   49686
1363,   50030
1364,   50118
1365,   50323
1366,   50269
1367,   50351
1368,   50540
1369,   50406
1370,   50241
1371,   50211
1372,   50449
1373,   50475
1374,   50135
1375,   50079
1376,   50594
1377,   50572
1378,   50475
1379,   50577
1380,   50438
1381,   50899
1382,   50969
1383,   50651
1384,   50927
1385,   50667
1386,   50805
1387,   51203
1388,   51369
1389,   50825
1390,   51200
1391,   51009
1392,   51206
1393,   51257
1394,   51319
1395,   50955
1396,   51031
1397,   51258
1398,   51022
1399,   51780
1400,   51397
1401,   51557
1402,   51878
1403,   51820
1404,   51461
1405,   51687
1406,   51864
1407,   51983
1408,   51952
1409,   51994
1410,   51643
1411,   52277
1412,   51885
1413,   52456
1414,   51907
1415,   52790
1416,   52813
1417,   53819
1418,   55916
1419,   57921
1420,   58311
1421,   56298
1422,   54261
1423,   53452
1424,   53229
1425,   52919
1426,   52942
1427,   52930
1428,   53077
1429,   53030
1430,   53533
1431,   53680
1432,   53475
1433,   53617
1434,   53550
1435,   53788
1436,   53642
1437,   53815
1438,   53959
1439,   53641
1440,   54101
1441,   54086
1442,   54218
1443,   54228
1444,   54041
1445,   53998
1446,   54327
1447,   54235
1448,   54233
1449,   54710
1450,   54531
1451,   54868
1452,   55247
1453,   54408
1454,   55346
1455,   55583
1456,   55656
1457,   55447
1458,   55544
1459,   55442
1460,   55136
1461,   55800
1462,   56146
1463,   55400
1464,   55684
1465,   55816
1466,   55763
1467,   55659
1468,   55890
1469,   56061
1470,   55590
1471,   56188
1472,   55940
1473,   56487
1474,   56527
1475,   56096
1476,   56527
1477,   56515
1478,   56969
1479,   57034
1480,   57123
1481,   56952
1482,   57030
1483,   56637
1484,   57590
1485,   57379
1486,   57897
1487,   57512
1488,   57697
1489,   57849
1490,   57631
1491,   57809
1492,   57987
1493,   58188
1494,   57912
1495,   58543
1496,   58493
1497,   58156
1498,   58440
1499,   58718
1500,   58841
1501,   58801
1502,   59139
1503,   59857
1504,   60433
1505,   60044
1506,   59771
1507,   59671
1508,   60909
1509,   61925
1510,   63254
1511,   62992
1512,   62147
1513,   61153
1514,   60792
1515,   59918
1516,   60450
1517,   60720
1518,   60155
1519,   60556
1520,   60506
1521,   61179
1522,   60709
1523,   60868
1524,   61291
1525,   61354
1526,   61359
1527,   61505
1528,   61813
1529,   61358
1530,   61448
1531,   62115
1532,   61892
1533,   62073
1534,   62477
1535,   62271
1536,   62198
1537,   62405
1538,   62605
1539,   62864
1540,   62853
1541,   62989
1542,   63322
1543,   63222
1544,   63117
1545,   63576
1546,   63852
1547,   63880
1548,   63811
1549,   63903
1550,   64246
1551,   64234
1552,   64245
1553,   64784
1554,   64636
1555,   64639
1556,   64351
1557,   65410
1558,   64926
1559,   65171
1560,   65337
1561,   65752
1562,   65990
1563,   65351
1564,   66015
1565,   65443
1566,   65930
1567,   65921
1568,   66020
1569,   65965
1570,   65924
1571,   66754
1572,   66789
1573,   66533
1574,   67052
1575,   67242
1576,   67116
1577,   67124
1578,   67599
1579,   67610
1580,   67632
1581,   68018
1582,   67712
1583,   68394
1584,   67900
1585,   67968
1586,   68060
1587,   68894
1588,   68570
1589,   68602
1590,   68654
1591,   69007
1592,   69622
1593,   69513
1594,   69386
1595,   69315
1596,   69445
1597,   68991
1598,   70059
1599,   69412
1600,   69611
1601,   69961
1602,   69889
1603,   70254
1604,   70368
1605,   70137
1606,   70054
1607,   70145
1608,   70322
1609,   70837
1610,   70910
1611,   71197
1612,   70962
1613,   70692
1614,   70886
1615,   71072
1616,   71739
1617,   71121
1618,   70786
1619,   70962
1620,   71378
1621,   71646
1622,   71795
1623,   71412
1624,   71766
1625,   71328
1626,   71388
1627,   71277
1628,   71614
1629,   71390
1630,   71643
1631,   71833
1632,   72026
1633,   71211
1634,   71189
1635,   71747
1636,   71523
1637,   71006
1638,   71304
1639,   71224
1640,   70917
1641,   70930
1642,   70916
1643,   70912
1644,   69825
1645,   69751
1646,   68998
1647,   68947
1648,   68541
1649,   68063
1650,   66772
1651,   66316
1652,   65272
1653,   64695
1654,   63122
1655,   62262
1656,   60969
1657,   59119
1658,   57128
1659,   56202
1660,   54585
1661,   53804
1662,   52484
1663,   52103
1664,   51382
1665,   50343
1666,   50110
1667,   49185
1668,   48855
1669,   48470
1670,   48314
1671,   47779
1672,   47079
1673,   46672
1674,   46300
1675,   46235
1676,   45905
1677,   45385
1678,   45792
1679,   45082
1680,   44860
1681,   44317
1682,   44523
1683,   44629
1684,   44506
1685,   44104
1686,   44083
1687,   43578
1688,   43088
1689,   43023
1690,   42817
1691,   43034
1692,   42730
1693,   42475
1694,   41932
1695,   42289
1696,   42029
1697,   42242
1698,   41127
1699,   41239
1700,   41041
1701,   40881
1702,   40945
1703,   40804
1704,   40948
1705,   40562
1706,   40506
1707,   40387
1708,   40125
1709,   40008
1710,   39615
1711,   39948
1712,   39538
1713,   39531
1714,   39184
1715,   38843
1716,   39081
1717,   39052
1718,   39041
1719,   38582
1720,   38911
1721,   38345
1722,   38504
1723,   38157
1724,   37782
1725,   38013
1726,   37500
1727,   37327
1728,   37456
1729,   37116
1730,   36800
1731,   36606
1732,   36724
1733,   36449
1734,   36284
1735,   36002
1736,   36085
1737,   35853
1738,   35700
1739,   35597
1740,   35884
1741,   35988
1742,   35313
1743,   35299
1744,   34901
1745,   35296
1746,   35670
1747,   36854
1748,   37438
1749,   37069
1750,   35809
1751,   34481
1752,   33819
1753,   33574
1754,   32950
1755,   33132
1756,   33051
1757,   32915
1758,   32807
1759,   32746
1760,   32215
1761,   32180
1762,   32003
1763,   31774
1764,   31555
1765,   31352
1766,   31380
1767,   31208
1768,   30785
1769,   30529
1770,   30592
1771,   30217
1772,   29917
1773,   29720
1774,   29418
1775,   29376
1776,   28996
1777,   28745
1778,   28707
1779,   28291
1780,   28108
1781,   27993
1782,   27772
1783,   27518
1784,   27384
1785,   27301
1786,   26952
1787,   26806
1788,   26351
1789,   26192
1790,   25680
1791,   25905
1792,   25488
1793,   25169
1794,   25282
1795,   24539
1796,   24168
1797,   24293
1798,   23935
1799,   23662
1800,   23612
1801,   23447
1802,   23135
1803,   23162
1804,   22784
1805,   22803
1806,   22011
1807,   21988
1808,   21850
1809,   21678
1810,   21399
1811,   20958
1812,   20935
1813,   20674
1814,   20266
1815,   20338
1816,   20138
1817,   20034
1818,   20002
1819,   19559
1820,   19569
1821,   19448
1822,   19521
1823,   19185
1824,   18741
1825,   18904
1826,   18961
1827,   18685
1828,   18492
1829,   18375
1830,   18549
1831,   18439
1832,   18416
1833,   18206
1834,   17733
1835,   17343
1836,   17436
1837,   17076
1838,   16968
1839,   16962
1840,   16877
1841,   16790
1842,   16491
1843,   16580
1844,   16313
1845,   16241
1846,   16069
1847,   15915
1848,   16149
1849,   15844
1850,   15523
1851,   15440
1852,   15317
1853,   15212
1854,   15145
1855,   15004
1856,   14986
1857,   15063
1858,   14978
1859,   14827
1860,   14701
1861,   14729
1862,   14302
1863,   14397
1864,   14571
1865,   14276
1866,   14351
1867,   14431
1868,   14360
1869,   14030
1870,   14086
1871,   14206
1872,   13939
1873,   13937
1874,   13774
1875,   13777
1876,   13744
1877,   13988
1878,   13799
1879,   13878
1880,   13805
1881,   13880
1882,   13580
1883,   13615
1884,   13847
1885,   13709
1886,   13548
1887,   13679
1888,   13539
1889,   13562
1890,   13494
1891,   13303
1892,   13076
1893,   13552
1894,   13439
1895,   13293
1896,   13179
1897,   13194
1898,   13435
1899,   13468
1900,   13483
1901,   13288
1902,   13248
1903,   13379
1904,   13413
1905,   13267
1906,   13163
1907,   13232
1908,   12985
1909,   13344
1910,   13077
1911,   13250
1912,   13164
1913,   13050
1914,   12997
1915,   12915
1916,   12957
1917,   13106
1918,   13077
1919,   12996
1920,   13165
1921,   13095
1922,   12956
1923,   12729
1924,   12741
1925,   12796
1926,   12774
1927,   13052
1928,   13085
1929,   12945
1930,   12828
1931,   13164
1932,   13643
1933,   13918
1934,   13618
1935,   13543
1936,   13055
1937,   12803
1938,   12810
1939,   12535
1940,   12820
1941,   12481
1942,   12591
1943,   12812
1944,   12602
1945,   12673
1946,   12375
1947,   12626
1948,   12648
1949,   12484
1950,   12667
1951,   12447
1952,   12626
1953,   12471
1954,   12572
1955,   12664
1956,   12570
1957,   12521
1958,   12747
1959,   12675
1960,   12718
1961,   12830
1962,   12536
1963,   12818
1964,   12728
1965,   12806
1966,   13067
1967,   13100
1968,   13405
1969,   13354
1970,   13678
1971,   13552
1972,   13787
1973,   13778
1974,   14190
1975,   14120
1976,   14155
1977,   14690
1978,   15022
1979,   15720
1980,   16773
1981,   18374
1982,   21046
1983,   26425
1984,   37512
1985,   60799
1986,  115647
1987,  248924
1988,  574771
1989, 1194924
1990, 1942842
1991, 2245042
1992, 1801801
1993, 1030204
1994,  454890
1995,  184237
1996,   86727
1997,   56316
1998,   43836
1999,   36054
2000,   30612
2001,   26286
2002,   23123
2003,   20251
2004,   18513
2005,   16580
2006,   15605
2007,   14283
2008,   13117
2009,   12194
2010,   11516
2011,   10672
2012,   10215
2013,    9823
2014,    9227
2015,    9003
2016,    8435
2017,    8012
2018,    7851
2019,    7570
2020,    7329
2021,    7058
2022,    6854
2023,    6569
2024,    6563
2025,    6163
2026,    6173
2027,    6015
2028,    5774
2029,    5763
2030,    5568
2031,    5327
2032,    5427
