    -------<<  MADE IN LABORATORY EQUIPMENT CORPORATION  >>-------

                                                         Report,2020/02/27,13:32:50
MCA Data File,200227 HPGe A sample 2 50 um.asc
 169,       0
 170,       0
 171,       0
 172,       0
 173,       0
 174,       0
 175,       0
 176,       0
 177,       0
 178,       0
 179,       0
 180,       0
 181,       0
 182,       0
 183,       0
 184,       0
 185,       0
 186,       0
 187,       0
 188,       0
 189,       0
 190,       0
 191,       0
 192,       0
 193,       0
 194,       0
 195,       0
 196,       0
 197,       0
 198,       0
 199,       0
 200,       0
 201,       0
 202,       0
 203,       0
 204,       0
 205,       0
 206,       0
 207,       0
 208,       0
 209,       0
 210,       0
 211,       0
 212,       0
 213,       0
 214,       0
 215,       0
 216,       0
 217,       0
 218,       0
 219,       0
 220,       0
 221,       0
 222,       0
 223,       0
 224,       0
 225,       0
 226,       0
 227,       0
 228,       0
 229,       0
 230,       0
 231,       0
 232,       0
 233,       0
 234,       0
 235,       0
 236,       0
 237,       0
 238,       0
 239,       0
 240,       0
 241,       0
 242,       0
 243,       0
 244,       0
 245,       0
 246,       0
 247,       0
 248,       0
 249,       0
 250,       0
 251,       0
 252,       0
 253,       0
 254,       0
 255,       0
 256,       0
 257,       0
 258,       0
 259,       0
 260,       0
 261,       0
 262,       0
 263,       0
 264,       0
 265,       0
 266,       0
 267,       0
 268,       0
 269,       0
 270,       0
 271,       0
 272,       0
 273,       0
 274,       0
 275,       0
 276,       0
 277,       0
 278,       0
 279,       0
 280,       0
 281,       0
 282,       0
 283,       0
 284,       0
 285,       0
 286,       0
 287,       0
 288,       0
 289,       0
 290,       0
 291,       0
 292,       0
 293,       0
 294,       0
 295,       0
 296,       0
 297,       0
 298,       0
 299,       0
 300,       0
 301,       0
 302,       0
 303,       0
 304,       0
 305,       0
 306,       0
 307,       0
 308,       0
 309,       0
 310,       0
 311,       0
 312,       0
 313,       0
 314,       0
 315,       0
 316,       0
 317,       0
 318,       0
 319,       0
 320,       0
 321,       0
 322,       0
 323,       0
 324,       0
 325,       0
 326,       0
 327,       0
 328,       0
 329,       0
 330,       0
 331,       0
 332,       0
 333,       0
 334,       0
 335,       0
 336,       0
 337,       0
 338,       0
 339,       0
 340,       0
 341,       0
 342,       0
 343,       0
 344,       0
 345,       0
 346,       0
 347,       0
 348,       0
 349,       0
 350,       0
 351,       0
 352,       0
 353,       0
 354,       0
 355,       0
 356,       0
 357,       0
 358,       0
 359,       0
 360,       0
 361,       0
 362,       0
 363,       0
 364,       0
 365,       0
 366,       0
 367,       0
 368,       0
 369,       0
 370,       0
 371,       0
 372,       0
 373,       0
 374,       0
 375,       0
 376,       0
 377,       0
 378,       0
 379,       0
 380,       0
 381,       0
 382,       0
 383,       0
 384,       0
 385,       0
 386,       0
 387,       0
 388,       0
 389,       0
 390,       0
 391,       0
 392,       0
 393,       0
 394,       0
 395,       0
 396,       0
 397,       0
 398,       0
 399,       0
 400,       0
 401,       0
 402,       0
 403,       0
 404,       0
 405,       0
 406,       0
 407,       0
 408,       0
 409,       0
 410,       0
 411,       0
 412,       0
 413,       0
 414,       0
 415,       0
 416,       0
 417,       0
 418,       0
 419,       0
 420,       0
 421,       0
 422,       0
 423,       0
 424,       0
 425,       0
 426,       0
 427,       0
 428,       0
 429,       0
 430,       0
 431,       0
 432,       0
 433,       0
 434,       0
 435,       0
 436,       0
 437,       0
 438,       0
 439,       0
 440,       0
 441,       0
 442,       0
 443,       0
 444,       0
 445,       0
 446,       0
 447,       0
 448,       0
 449,       0
 450,       0
 451,       0
 452,       0
 453,       0
 454,       0
 455,       0
 456,       0
 457,       0
 458,       0
 459,       0
 460,       0
 461,       0
 462,       0
 463,       0
 464,       0
 465,       0
 466,       0
 467,       0
 468,       0
 469,       0
 470,       0
 471,       0
 472,       0
 473,       0
 474,       0
 475,       0
 476,       0
 477,       0
 478,       0
 479,       0
 480,       0
 481,       0
 482,       0
 483,       0
 484,       0
 485,       0
 486,       0
 487,       0
 488,       0
 489,       0
 490,       0
 491,       0
 492,       0
 493,       0
 494,       0
 495,       0
 496,       0
 497,       0
 498,       0
 499,       0
 500,       0
 501,       0
 502,       0
 503,       0
 504,       0
 505,       0
 506,       0
 507,       0
 508,       0
 509,       0
 510,       0
 511,    1253
 512,  228619
 513,  297451
 514,  290432
 515,  287455
 516,  282923
 517,  278679
 518,  273944
 519,  271844
 520,  268558
 521,  266145
 522,  262597
 523,  260060
 524,  258631
 525,  256773
 526,  255099
 527,  253505
 528,  254583
 529,  259485
 530,  264928
 531,  260646
 532,  251182
 533,  245400
 534,  243300
 535,  241196
 536,  240010
 537,  238595
 538,  236315
 539,  236175
 540,  234341
 541,  233365
 542,  233638
 543,  230764
 544,  229648
 545,  228496
 546,  227803
 547,  226228
 548,  225307
 549,  224408
 550,  222758
 551,  223201
 552,  222733
 553,  220834
 554,  219737
 555,  218901
 556,  217164
 557,  216263
 558,  215320
 559,  215479
 560,  214089
 561,  213345
 562,  212581
 563,  211223
 564,  210574
 565,  210231
 566,  209178
 567,  208352
 568,  207994
 569,  206967
 570,  206170
 571,  204928
 572,  204870
 573,  203629
 574,  203122
 575,  202262
 576,  201736
 577,  201076
 578,  199993
 579,  199560
 580,  199640
 581,  196779
 582,  197366
 583,  195521
 584,  196398
 585,  194979
 586,  194146
 587,  194464
 588,  192293
 589,  192330
 590,  192233
 591,  189938
 592,  190509
 593,  188640
 594,  188386
 595,  187585
 596,  186022
 597,  186344
 598,  184953
 599,  185680
 600,  184177
 601,  183759
 602,  183112
 603,  181566
 604,  180672
 605,  180433
 606,  180074
 607,  178918
 608,  178110
 609,  177432
 610,  177744
 611,  176278
 612,  175376
 613,  175544
 614,  174730
 615,  174283
 616,  172556
 617,  172859
 618,  172259
 619,  172380
 620,  171196
 621,  170601
 622,  169726
 623,  169178
 624,  168966
 625,  168521
 626,  167974
 627,  166851
 628,  166644
 629,  166298
 630,  165772
 631,  165526
 632,  165166
 633,  164085
 634,  164589
 635,  163501
 636,  164205
 637,  162654
 638,  163541
 639,  163107
 640,  162713
 641,  162189
 642,  162450
 643,  161585
 644,  161843
 645,  160999
 646,  160705
 647,  160650
 648,  160200
 649,  158904
 650,  159424
 651,  159805
 652,  159399
 653,  159378
 654,  159092
 655,  158884
 656,  159270
 657,  158839
 658,  158409
 659,  157930
 660,  158222
 661,  157726
 662,  157452
 663,  158419
 664,  158136
 665,  157432
 666,  157008
 667,  157661
 668,  156970
 669,  156823
 670,  156925
 671,  156169
 672,  156373
 673,  155577
 674,  155596
 675,  155101
 676,  155033
 677,  155549
 678,  154818
 679,  154577
 680,  154492
 681,  153625
 682,  153628
 683,  154287
 684,  154266
 685,  153670
 686,  154227
 687,  153142
 688,  152402
 689,  153124
 690,  153046
 691,  152845
 692,  152835
 693,  152294
 694,  151604
 695,  151782
 696,  151571
 697,  151825
 698,  152290
 699,  151506
 700,  151127
 701,  152130
 702,  151976
 703,  153234
 704,  153201
 705,  151527
 706,  151245
 707,  151619
 708,  150754
 709,  151690
 710,  151295
 711,  150983
 712,  150492
 713,  150540
 714,  151178
 715,  151383
 716,  150513
 717,  151542
 718,  150658
 719,  150693
 720,  152044
 721,  150527
 722,  151015
 723,  150445
 724,  150965
 725,  151322
 726,  150978
 727,  150849
 728,  151585
 729,  152731
 730,  151610
 731,  152458
 732,  152678
 733,  152276
 734,  152821
 735,  152536
 736,  152933
 737,  152631
 738,  153130
 739,  152660
 740,  153434
 741,  153353
 742,  154449
 743,  153978
 744,  154165
 745,  155872
 746,  155676
 747,  156090
 748,  156317
 749,  156180
 750,  156432
 751,  157122
 752,  157099
 753,  157000
 754,  157317
 755,  157744
 756,  157901
 757,  158544
 758,  159396
 759,  159687
 760,  159662
 761,  159215
 762,  160519
 763,  160692
 764,  161445
 765,  162379
 766,  162664
 767,  165625
 768,  167405
 769,  173575
 770,  185237
 771,  212103
 772,  275432
 773,  437637
 774,  811285
 775, 1569013
 776, 2784597
 777, 4209091
 778, 5175814
 779, 5061920
 780, 3922945
 781, 2477034
 782, 1334761
 783,  677794
 784,  371862
 785,  243782
 786,  186528
 787,  155512
 788,  136771
 789,  123010
 790,  113457
 791,  106889
 792,  100438
 793,   96717
 794,   91744
 795,   88844
 796,   85983
 797,   83745
 798,   80926
 799,   79417
 800,   77366
 801,   76400
 802,   74775
 803,   73234
 804,   72001
 805,   71338
 806,   70393
 807,   69704
 808,   68909
 809,   67705
 810,   66924
 811,   67192
 812,   66553
 813,   65952
 814,   65878
 815,   64835
 816,   64698
 817,   63950
 818,   63381
 819,   63090
 820,   62962
 821,   62236
 822,   62364
 823,   62595
 824,   61240
 825,   61785
 826,   61164
 827,   61189
 828,   60943
 829,   60620
 830,   60551
 831,   59886
 832,   60305
 833,   59514
 834,   60060
 835,   59363
 836,   59259
 837,   59238
 838,   59050
 839,   58914
 840,   58799
 841,   58795
 842,   58635
 843,   58431
 844,   58628
 845,   58093
 846,   57836
 847,   57918
 848,   57638
 849,   57728
 850,   57549
 851,   57073
 852,   57420
 853,   56855
 854,   57081
 855,   56205
 856,   57191
 857,   56489
 858,   56600
 859,   56364
 860,   56479
 861,   55696
 862,   56098
 863,   56303
 864,   55751
 865,   55601
 866,   55750
 867,   55718
 868,   55544
 869,   55648
 870,   55522
 871,   55437
 872,   55302
 873,   55265
 874,   54851
 875,   55301
 876,   55029
 877,   54547
 878,   54472
 879,   54449
 880,   54710
 881,   54620
 882,   54037
 883,   54384
 884,   54408
 885,   54405
 886,   54136
 887,   54695
 888,   55300
 889,   57889
 890,   61992
 891,   63690
 892,   61169
 893,   56644
 894,   54059
 895,   53822
 896,   53659
 897,   53713
 898,   53539
 899,   53643
 900,   53128
 901,   53035
 902,   53352
 903,   53370
 904,   52934
 905,   52996
 906,   52847
 907,   52808
 908,   53166
 909,   52724
 910,   52492
 911,   52515
 912,   52663
 913,   52683
 914,   52911
 915,   52655
 916,   52317
 917,   52660
 918,   52389
 919,   52973
 920,   52142
 921,   52257
 922,   52143
 923,   52652
 924,   52293
 925,   52006
 926,   52268
 927,   52296
 928,   52809
 929,   55013
 930,   59442
 931,   65740
 932,   67561
 933,   62125
 934,   55389
 935,   52565
 936,   51586
 937,   52112
 938,   51990
 939,   51850
 940,   51378
 941,   51367
 942,   51432
 943,   51282
 944,   50897
 945,   51197
 946,   51253
 947,   51238
 948,   51233
 949,   51066
 950,   50891
 951,   51005
 952,   51052
 953,   50729
 954,   50952
 955,   50915
 956,   50755
 957,   50819
 958,   50708
 959,   50742
 960,   50685
 961,   50904
 962,   50693
 963,   50535
 964,   50804
 965,   50343
 966,   50530
 967,   50642
 968,   50134
 969,   50580
 970,   50315
 971,   50652
 972,   50198
 973,   50227
 974,   50378
 975,   50277
 976,   50362
 977,   49809
 978,   50076
 979,   49572
 980,   49780
 981,   50215
 982,   49677
 983,   50263
 984,   49851
 985,   49644
 986,   50169
 987,   49691
 988,   49749
 989,   49546
 990,   50215
 991,   49903
 992,   50011
 993,   49408
 994,   49875
 995,   49807
 996,   49620
 997,   49722
 998,   50201
 999,   49692
1000,   49539
1001,   49732
1002,   49656
1003,   49523
1004,   49699
1005,   49367
1006,   49501
1007,   49467
1008,   49305
1009,   49645
1010,   49443
1011,   49033
1012,   49749
1013,   49217
1014,   49166
1015,   49159
1016,   49115
1017,   49196
1018,   48804
1019,   49786
1020,   49141
1021,   48856
1022,   49063
1023,   48769
1024,   49167
1025,   48798
1026,   48927
1027,   48901
1028,   48999
1029,   48974
1030,   48670
1031,   48780
1032,   48501
1033,   49088
1034,   48845
1035,   48842
1036,   48945
1037,   48640
1038,   48421
1039,   48683
1040,   49023
1041,   49165
1042,   48476
1043,   48927
1044,   48849
1045,   48688
1046,   48848
1047,   48481
1048,   49192
1049,   48683
1050,   48520
1051,   48489
1052,   48547
1053,   48798
1054,   48765
1055,   48593
1056,   48302
1057,   48470
1058,   48464
1059,   48331
1060,   48260
1061,   48832
1062,   48438
1063,   48590
1064,   47965
1065,   48540
1066,   48645
1067,   47971
1068,   48380
1069,   48398
1070,   48354
1071,   48360
1072,   48358
1073,   48391
1074,   48389
1075,   48218
1076,   48519
1077,   48683
1078,   48176
1079,   48401
1080,   48417
1081,   48448
1082,   48087
1083,   48443
1084,   47926
1085,   48549
1086,   47888
1087,   48112
1088,   48410
1089,   48057
1090,   48452
1091,   48058
1092,   48466
1093,   47847
1094,   48431
1095,   48289
1096,   48256
1097,   48226
1098,   47635
1099,   48118
1100,   47876
1101,   48271
1102,   48027
1103,   48020
1104,   48187
1105,   47758
1106,   48111
1107,   48000
1108,   47871
1109,   48354
1110,   47886
1111,   48137
1112,   48112
1113,   47919
1114,   48852
1115,   49627
1116,   50113
1117,   50050
1118,   48613
1119,   48333
1120,   48051
1121,   48096
1122,   47551
1123,   47799
1124,   47670
1125,   47797
1126,   47918
1127,   47606
1128,   47719
1129,   47612
1130,   48003
1131,   47448
1132,   47833
1133,   47524
1134,   47627
1135,   47846
1136,   47805
1137,   47973
1138,   47895
1139,   48336
1140,   47784
1141,   47559
1142,   47586
1143,   47821
1144,   47505
1145,   47906
1146,   47411
1147,   47740
1148,   47650
1149,   47987
1150,   47852
1151,   47741
1152,   47715
1153,   47725
1154,   47517
1155,   47859
1156,   48047
1157,   47900
1158,   47715
1159,   48240
1160,   48386
1161,   47775
1162,   47736
1163,   47432
1164,   47812
1165,   48108
1166,   47721
1167,   47811
1168,   48313
1169,   48848
1170,   49752
1171,   51217
1172,   51621
1173,   51626
1174,   51080
1175,   49971
1176,   49054
1177,   48921
1178,   49068
1179,   49458
1180,   49508
1181,   49050
1182,   48594
1183,   48099
1184,   48124
1185,   48390
1186,   48371
1187,   48201
1188,   48180
1189,   48083
1190,   47594
1191,   47922
1192,   47629
1193,   48039
1194,   47807
1195,   48021
1196,   47796
1197,   47873
1198,   48231
1199,   48169
1200,   47925
1201,   48416
1202,   47790
1203,   47550
1204,   47860
1205,   47821
1206,   48061
1207,   48422
1208,   48322
1209,   48763
1210,   48047
1211,   47867
1212,   47819
1213,   48147
1214,   47680
1215,   47725
1216,   48012
1217,   47979
1218,   47827
1219,   48240
1220,   48791
1221,   49099
1222,   49200
1223,   48527
1224,   48283
1225,   47619
1226,   47935
1227,   47862
1228,   47596
1229,   48106
1230,   48027
1231,   48406
1232,   48171
1233,   48082
1234,   48716
1235,   48023
1236,   48078
1237,   48407
1238,   48012
1239,   48618
1240,   48515
1241,   48063
1242,   48349
1243,   48406
1244,   48287
1245,   48213
1246,   48494
1247,   48463
1248,   48404
1249,   48211
1250,   47793
1251,   48060
1252,   48333
1253,   48244
1254,   48446
1255,   48183
1256,   48311
1257,   48612
1258,   48551
1259,   48496
1260,   48256
1261,   48468
1262,   48645
1263,   48558
1264,   48368
1265,   48537
1266,   48566
1267,   48395
1268,   48308
1269,   49074
1270,   48613
1271,   48818
1272,   48772
1273,   49179
1274,   48877
1275,   49111
1276,   49004
1277,   49199
1278,   48868
1279,   48778
1280,   48571
1281,   49008
1282,   48790
1283,   49618
1284,   49232
1285,   49042
1286,   49278
1287,   49195
1288,   49307
1289,   49426
1290,   49588
1291,   49700
1292,   49330
1293,   49321
1294,   48776
1295,   49574
1296,   49578
1297,   49101
1298,   49385
1299,   48820
1300,   49320
1301,   49528
1302,   49417
1303,   49326
1304,   49195
1305,   49405
1306,   49557
1307,   49531
1308,   49454
1309,   49641
1310,   49497
1311,   49204
1312,   49576
1313,   49399
1314,   49553
1315,   49605
1316,   49719
1317,   49319
1318,   49891
1319,   50011
1320,   50036
1321,   50525
1322,   50320
1323,   50846
1324,   51388
1325,   51033
1326,   50634
1327,   50325
1328,   50006
1329,   49814
1330,   50307
1331,   50187
1332,   50580
1333,   50459
1334,   50558
1335,   50257
1336,   50232
1337,   50517
1338,   50238
1339,   50329
1340,   50286
1341,   50786
1342,   50301
1343,   50489
1344,   50397
1345,   50654
1346,   50101
1347,   50750
1348,   50610
1349,   50596
1350,   50746
1351,   51129
1352,   50604
1353,   50939
1354,   50610
1355,   51383
1356,   50851
1357,   51307
1358,   51449
1359,   51128
1360,   51054
1361,   51088
1362,   51250
1363,   50912
1364,   51369
1365,   51442
1366,   51187
1367,   51513
1368,   51605
1369,   51674
1370,   51739
1371,   51736
1372,   51675
1373,   51400
1374,   51851
1375,   51682
1376,   51849
1377,   51884
1378,   51735
1379,   51927
1380,   51956
1381,   52205
1382,   52090
1383,   52650
1384,   52166
1385,   52573
1386,   52491
1387,   52421
1388,   52701
1389,   52421
1390,   52720
1391,   52624
1392,   52716
1393,   52675
1394,   52861
1395,   52581
1396,   52777
1397,   52932
1398,   53743
1399,   53841
1400,   54862
1401,   56570
1402,   59209
1403,   60175
1404,   57786
1405,   55803
1406,   53927
1407,   53987
1408,   53471
1409,   53503
1410,   53204
1411,   53586
1412,   53152
1413,   53775
1414,   53763
1415,   53859
1416,   53850
1417,   53780
1418,   54267
1419,   54272
1420,   53991
1421,   54252
1422,   54381
1423,   54237
1424,   54002
1425,   54401
1426,   54665
1427,   54568
1428,   54631
1429,   54920
1430,   54607
1431,   54544
1432,   55208
1433,   54866
1434,   54351
1435,   55063
1436,   55775
1437,   55953
1438,   55899
1439,   56347
1440,   55739
1441,   55822
1442,   55605
1443,   55351
1444,   55866
1445,   55617
1446,   55499
1447,   55891
1448,   55865
1449,   56072
1450,   55448
1451,   56067
1452,   56398
1453,   56388
1454,   56246
1455,   56254
1456,   56654
1457,   56224
1458,   56384
1459,   56834
1460,   57093
1461,   57674
1462,   56885
1463,   57265
1464,   57257
1465,   57499
1466,   57519
1467,   57576
1468,   57480
1469,   57517
1470,   57649
1471,   57580
1472,   57932
1473,   57625
1474,   57877
1475,   57633
1476,   58409
1477,   57665
1478,   57925
1479,   58477
1480,   58454
1481,   58287
1482,   58106
1483,   58296
1484,   59417
1485,   60043
1486,   60472
1487,   60181
1488,   59896
1489,   59911
1490,   59805
1491,   61021
1492,   62804
1493,   63888
1494,   62609
1495,   61463
1496,   60044
1497,   60071
1498,   59713
1499,   60218
1500,   59493
1501,   59944
1502,   60604
1503,   60108
1504,   60773
1505,   60289
1506,   60078
1507,   60522
1508,   60967
1509,   61056
1510,   60956
1511,   60941
1512,   61074
1513,   61117
1514,   61602
1515,   61541
1516,   61461
1517,   61761
1518,   61654
1519,   61926
1520,   61760
1521,   61829
1522,   61995
1523,   62348
1524,   62332
1525,   62006
1526,   62543
1527,   62557
1528,   62352
1529,   62704
1530,   63069
1531,   63487
1532,   63121
1533,   63123
1534,   63165
1535,   63289
1536,   63371
1537,   63462
1538,   64139
1539,   63880
1540,   64189
1541,   63642
1542,   63723
1543,   64569
1544,   64564
1545,   64327
1546,   64152
1547,   64536
1548,   64530
1549,   64596
1550,   64794
1551,   64956
1552,   65124
1553,   64993
1554,   65295
1555,   65445
1556,   65659
1557,   65115
1558,   65687
1559,   65607
1560,   65989
1561,   66247
1562,   66257
1563,   66140
1564,   66610
1565,   66292
1566,   66701
1567,   66684
1568,   67020
1569,   66835
1570,   67025
1571,   67657
1572,   67482
1573,   67670
1574,   67780
1575,   67763
1576,   67591
1577,   67352
1578,   67774
1579,   67518
1580,   67801
1581,   68263
1582,   68159
1583,   68090
1584,   68422
1585,   68152
1586,   68512
1587,   67970
1588,   68410
1589,   68710
1590,   69232
1591,   69033
1592,   69145
1593,   69109
1594,   69426
1595,   68985
1596,   69100
1597,   69546
1598,   69360
1599,   69801
1600,   69782
1601,   69133
1602,   69092
1603,   69983
1604,   69845
1605,   69713
1606,   69629
1607,   69728
1608,   70201
1609,   70130
1610,   70305
1611,   69991
1612,   70083
1613,   69868
1614,   69809
1615,   69598
1616,   69519
1617,   69563
1618,   69961
1619,   69292
1620,   69160
1621,   69645
1622,   69068
1623,   69319
1624,   68605
1625,   68249
1626,   68219
1627,   67493
1628,   67566
1629,   67254
1630,   66066
1631,   66274
1632,   65678
1633,   64514
1634,   63627
1635,   62935
1636,   61979
1637,   60536
1638,   59138
1639,   57342
1640,   56098
1641,   55126
1642,   54318
1643,   53234
1644,   52385
1645,   51656
1646,   50749
1647,   50703
1648,   49630
1649,   49066
1650,   48687
1651,   48563
1652,   48016
1653,   47608
1654,   47074
1655,   47124
1656,   46419
1657,   46192
1658,   45671
1659,   45812
1660,   45823
1661,   45431
1662,   44884
1663,   44948
1664,   44781
1665,   44438
1666,   44223
1667,   44365
1668,   43628
1669,   43556
1670,   43549
1671,   43562
1672,   43182
1673,   42932
1674,   42558
1675,   42862
1676,   42456
1677,   42400
1678,   42128
1679,   41906
1680,   41833
1681,   41330
1682,   41092
1683,   41167
1684,   41408
1685,   40922
1686,   40589
1687,   40911
1688,   40543
1689,   40413
1690,   40410
1691,   40360
1692,   39691
1693,   39682
1694,   39718
1695,   39376
1696,   39389
1697,   39208
1698,   39306
1699,   39224
1700,   38748
1701,   38581
1702,   38585
1703,   38509
1704,   38626
1705,   38395
1706,   37905
1707,   37938
1708,   37955
1709,   37687
1710,   37278
1711,   36980
1712,   36888
1713,   36981
1714,   36602
1715,   36550
1716,   36785
1717,   36185
1718,   36014
1719,   35963
1720,   36232
1721,   35796
1722,   35747
1723,   35651
1724,   35156
1725,   35314
1726,   35898
1727,   36697
1728,   37837
1729,   38143
1730,   37458
1731,   35817
1732,   34831
1733,   33983
1734,   33733
1735,   33525
1736,   33066
1737,   33210
1738,   32717
1739,   32486
1740,   32590
1741,   32269
1742,   32412
1743,   32267
1744,   31442
1745,   31449
1746,   31553
1747,   31342
1748,   30872
1749,   30821
1750,   30644
1751,   30285
1752,   30574
1753,   30068
1754,   29811
1755,   29971
1756,   29163
1757,   29017
1758,   29266
1759,   28901
1760,   28622
1761,   28275
1762,   28393
1763,   27904
1764,   27358
1765,   27342
1766,   27454
1767,   27020
1768,   26840
1769,   26696
1770,   26299
1771,   26197
1772,   25971
1773,   25725
1774,   25580
1775,   25695
1776,   25192
1777,   24908
1778,   24742
1779,   24488
1780,   24367
1781,   24060
1782,   24019
1783,   23980
1784,   24057
1785,   23291
1786,   23214
1787,   22806
1788,   22959
1789,   22607
1790,   22408
1791,   22065
1792,   21873
1793,   21697
1794,   21653
1795,   21490
1796,   21317
1797,   21091
1798,   21327
1799,   21105
1800,   20572
1801,   20802
1802,   20670
1803,   20344
1804,   20340
1805,   20198
1806,   20140
1807,   20047
1808,   19771
1809,   19870
1810,   19743
1811,   19743
1812,   19848
1813,   19524
1814,   19271
1815,   18881
1816,   19114
1817,   18684
1818,   18723
1819,   18647
1820,   18454
1821,   18474
1822,   18132
1823,   18216
1824,   18127
1825,   18016
1826,   17947
1827,   17840
1828,   17513
1829,   17915
1830,   17389
1831,   17489
1832,   17504
1833,   17537
1834,   17212
1835,   17395
1836,   16963
1837,   17022
1838,   17108
1839,   16809
1840,   16841
1841,   16795
1842,   16691
1843,   16767
1844,   16652
1845,   16640
1846,   16545
1847,   16544
1848,   16766
1849,   16522
1850,   16791
1851,   16662
1852,   16453
1853,   16506
1854,   16433
1855,   16249
1856,   16444
1857,   16366
1858,   16585
1859,   16512
1860,   16563
1861,   16269
1862,   16353
1863,   16349
1864,   16518
1865,   16519
1866,   16358
1867,   16149
1868,   16262
1869,   16265
1870,   16591
1871,   16251
1872,   16632
1873,   16296
1874,   16247
1875,   16261
1876,   15977
1877,   16230
1878,   16073
1879,   16179
1880,   16142
1881,   16411
1882,   16192
1883,   16154
1884,   16054
1885,   16171
1886,   16045
1887,   16208
1888,   16219
1889,   16064
1890,   16140
1891,   16199
1892,   16021
1893,   16002
1894,   15915
1895,   15835
1896,   16289
1897,   16094
1898,   16090
1899,   16141
1900,   16130
1901,   16156
1902,   16131
1903,   16122
1904,   16264
1905,   16013
1906,   16227
1907,   16155
1908,   16084
1909,   16405
1910,   16781
1911,   17045
1912,   17182
1913,   17446
1914,   17188
1915,   16547
1916,   16542
1917,   16329
1918,   15833
1919,   16124
1920,   16286
1921,   16266
1922,   16249
1923,   16310
1924,   16333
1925,   16264
1926,   16583
1927,   16328
1928,   16346
1929,   16604
1930,   16753
1931,   16568
1932,   16902
1933,   16885
1934,   17026
1935,   17066
1936,   17289
1937,   17484
1938,   17667
1939,   17649
1940,   18037
1941,   18129
1942,   18146
1943,   18344
1944,   18687
1945,   18870
1946,   18995
1947,   19533
1948,   20029
1949,   20348
1950,   20719
1951,   21025
1952,   21510
1953,   22004
1954,   22666
1955,   23106
1956,   23963
1957,   24752
1958,   26832
1959,   29121
1960,   33254
1961,   40172
1962,   53508
1963,   78401
1964,  126318
1965,  220592
1966,  407650
1967,  782908
1968, 1406697
1969, 2069778
1970, 2259066
1971, 1737877
1972,  951387
1973,  396040
1974,  152745
1975,   76671
1976,   52549
1977,   42317
1978,   35508
1979,   30429
1980,   26633
1981,   23667
1982,   21050
1983,   19029
1984,   17647
1985,   16015
1986,   15004
1987,   13854
1988,   12798
1989,   11924
1990,   11467
1991,   10821
1992,   10241
1993,    9650
1994,    9242
1995,    8908
1996,    8706
1997,    8147
1998,    7880
1999,    7646
2000,    7318
2001,    7215
2002,    6922
2003,    6768
2004,    6645
2005,    6451
2006,    6307
2007,    5977
2008,    5983
2009,    5933
2010,    5738
2011,    5520
2012,    5463
2013,    5319
2014,    5364
2015,    5226
2016,    5160
2017,    5103
2018,    5015
2019,    5012
2020,    4966
2021,    4703
2022,    4676
2023,    4716
2024,    4656
2025,    4467
2026,    4562
2027,    4486
2028,    4320
2029,    4286
2030,    4395
2031,    4175
